hltm_topic_id,hltm_label,bertopic_id,bertopic_label,overlap_count,overlap_ids,matched_topic_size,overlap_ratio_over_hltm,overlap_ratio_over_bertopic
Z34,Adventure Tours and Boat Exploration in Cebu,75,Topic 75: Internet Connectivity in Tourist Destinations,14,"['7', '657', '2370', '1676', '2159', '255', '1271', '1635', '1976', '2448', '2696', '857', '1153', '603']",48,0.03090507726269316,0.2916666666666667
Z34,Adventure Tours and Boat Exploration in Cebu,77,Topic 77: Rizal Park Monument & Manila Cemetery,10,"['658', '2076', '1335', '1702', '2600', '2603', '2666', '1179', '311', '360']",32,0.02207505518763797,0.3125
Z34,Adventure Tours and Boat Exploration in Cebu,78,Topic 78: Funny Conversations and Socializing ft. Bob Marley,6,"['1619', '2004', '1250', '1227', '970', '2278']",47,0.013245033112582781,0.1276595744680851
Z34,Adventure Tours and Boat Exploration in Cebu,80,Topic 80: Filipino Marriage Tradition,7,"['1640', '1485', '2113', '675', '297', '74', '83']",36,0.01545253863134658,0.19444444444444445
Z34,Adventure Tours and Boat Exploration in Cebu,81,Topic 81: Coconut Varieties and Production,13,"['860', '1825', '984', '511', '1217', '1196', '1176', '2247', '1887', '1225', '1218', '917', '1721']",61,0.02869757174392936,0.21311475409836064
Z34,Adventure Tours and Boat Exploration in Cebu,82,Topic 82: Skin Color & Beauty,4,"['1863', '2424', '1185', '630']",33,0.008830022075055188,0.12121212121212122
Z34,Adventure Tours and Boat Exploration in Cebu,83,Topic 83: Building Materials and Tools for Construction,8,"['794', '798', '238', '1921', '869', '2398', '966', '1010']",47,0.017660044150110375,0.1702127659574468
Z34,Adventure Tours and Boat Exploration in Cebu,85,Topic 85: University and Campuses,8,"['429', '893', '2236', '1966', '2124', '1214', '74', '1121']",37,0.017660044150110375,0.21621621621621623
Z34,Adventure Tours and Boat Exploration in Cebu,86,Topic 86: Characteristics of Filipinas from Davao,3,"['1159', '1676', '1026']",50,0.006622516556291391,0.06
Z34,Adventure Tours and Boat Exploration in Cebu,88,Topic 88: Squarespace and Online Content Creation ,10,"['2113', '551', '100', '932', '836', '2219', '1775', '2629', '1782', '1968']",35,0.02207505518763797,0.2857142857142857
Z34,Adventure Tours and Boat Exploration in Cebu,89,Topic 89: Mango Fruit,10,"['1676', '1678', '1654', '1490', '1005', '475', '789', '992', '1091', '2154']",63,0.02207505518763797,0.15873015873015872
Z34,Adventure Tours and Boat Exploration in Cebu,90,Topic 90: Experiences of a First Time Traveler,16,"['1212', '550', '289', '906', '2099', '519', '893', '2398', '1782', '484', '865', '2201', '2125', '124', '533', '1204']",60,0.03532008830022075,0.26666666666666666
Z34,Adventure Tours and Boat Exploration in Cebu,91,Topic 91: Metro Manila as the National Capital Region,10,"['1366', '1485', '798', '519', '851', '1723', '1966', '308', '2539', '1069']",53,0.02207505518763797,0.18867924528301888
Z34,Adventure Tours and Boat Exploration in Cebu,92,Topic 92: Going to Shopping Malls and Street Markets in Manila,17,"['1640', '238', '454', '1678', '291', '100', '2594', '20', '1233', '1475', '2282', '2162', '836', '548', '789', '141', '2154']",56,0.037527593818984545,0.30357142857142855
Z34,Adventure Tours and Boat Exploration in Cebu,93,Topic 93: Island and Beach Travel Experiences,27,"['794', '578', '1081', '1635', '1185', '1091', '657', '2499', '647', '484', '1672', '1622', '2154', '2609', '1712', '2005', '2057', '664', '445', '1335', '1498', '255', '2140', '2461', '1214', '1302', '7']",68,0.059602649006622516,0.39705882352941174
Z34,Adventure Tours and Boat Exploration in Cebu,94,Topic 94: Friendly and Romantic Relationships ,1,['1957'],33,0.002207505518763797,0.030303030303030304
Z34,Adventure Tours and Boat Exploration in Cebu,95,Topic 95: Filipino Moms doing a Vlog,8,"['1823', '1408', '2350', '1977', '1917', '1084', '1572', '1204']",58,0.017660044150110375,0.13793103448275862
Z34,Adventure Tours and Boat Exploration in Cebu,97,Topic 97: HipHop and Dancing,3,"['1635', '1762', '1206']",37,0.006622516556291391,0.08108108108108109
Z34,Adventure Tours and Boat Exploration in Cebu,98,"Topic 98: Activities and Discussions in Morong, Bataan ",5,"['658', '2493', '222', '279', '723']",58,0.011037527593818985,0.08620689655172414
Z34,Adventure Tours and Boat Exploration in Cebu,99,Topic 99: Cow & Farm Life,5,"['2094', '2690', '543', '239', '731']",48,0.011037527593818985,0.10416666666666667
Z34,Adventure Tours and Boat Exploration in Cebu,100,Topic 100: Unclear Repeated Terms,5,"['786', '1090', '703', '2403', '2429']",37,0.011037527593818985,0.13513513513513514
Z34,Adventure Tours and Boat Exploration in Cebu,101,Topic 101: Korean Presence and Community in Mindanao,7,"['1226', '2163', '1162', '2004', '2448', '2247', '1299']",33,0.01545253863134658,0.21212121212121213
Z34,Adventure Tours and Boat Exploration in Cebu,102,Topic 102: Friendships,6,"['1745', '1271', '484', '2572', '2407', '1302']",51,0.013245033112582781,0.11764705882352941
Z34,Adventure Tours and Boat Exploration in Cebu,103,"Topic 103: Mixture of Subjects: Jungle, Food, and Pop Culture ",7,"['1226', '1988', '1723', '333', '1084', '731', '1693']",56,0.01545253863134658,0.125
Z34,Adventure Tours and Boat Exploration in Cebu,104,Topic 104: Singing of Songs,4,"['2594', '1081', '838', '333']",71,0.008830022075055188,0.056338028169014086
Z34,Adventure Tours and Boat Exploration in Cebu,105,Topic 105: Unclear Repeated Terms,6,"['1394', '1196', '2603', '1585', '1093', '2154']",50,0.013245033112582781,0.12
Z34,Adventure Tours and Boat Exploration in Cebu,106,Topic 106: Chocolate Hills in Bohol,19,"['1556', '2045', '1605', '1090', '247', '1000', '886', '1825', '2383', '31', '1708', '1408', '2697', '869', '1972', '1372', '236', '723', '1591']",60,0.04194260485651214,0.31666666666666665
Z34,Adventure Tours and Boat Exploration in Cebu,107,Topic 107: Unclear Repeated Terms,4,"['1528', '162', '1226', '2004']",31,0.008830022075055188,0.12903225806451613
Z34,Adventure Tours and Boat Exploration in Cebu,109,Topic 109: Mango Fruit,4,"['2692', '2300', '982', '2376']",63,0.008830022075055188,0.06349206349206349
Z34,Adventure Tours and Boat Exploration in Cebu,110,Topic 110: Experiencing Culture Shock,12,"['74', '1133', '1485', '2163', '700', '1997', '733', '389', '1214', '2020', '2249', '902']",51,0.026490066225165563,0.23529411764705882
Z34,Adventure Tours and Boat Exploration in Cebu,111,Topic 111: Urban Legends and its Variations,10,"['2239', '798', '2099', '95', '2493', '922', '165', '1335', '533', '1069']",38,0.02207505518763797,0.2631578947368421
Z34,Adventure Tours and Boat Exploration in Cebu,113,Topic 113: Luxury Cars in BGC,7,"['2350', '1550', '1099', '966', '1084', '2361', '1302']",48,0.01545253863134658,0.14583333333333334
Z34,Adventure Tours and Boat Exploration in Cebu,114,"Topic 114: Specific Venues: Circle Hall, Hobbit House, and Themed Spots ",23,"['578', '1835', '753', '1702', '838', '2376', '1476', '543', '2125', '311', '860', '1921', '703', '865', '1957', '2056', '1335', '1121', '342', '388', '1976', '1159', '1302']",51,0.05077262693156733,0.45098039215686275
Z34,Adventure Tours and Boat Exploration in Cebu,115,Topic 115: Bicycle & Tricycle Rental,17,"['1226', '2499', '906', '1921', '733', '1081', '1643', '382', '1780', '2252', '2289', '2288', '1000', '222', '966', '2582', '533']",59,0.037527593818984545,0.288135593220339
Z34,Adventure Tours and Boat Exploration in Cebu,116,Topic 116: Chicken & its Specific Related Dishes ,10,"['982', '657', '618', '1233', '323', '2162', '1702', '664', '731', '2426']",41,0.02207505518763797,0.24390243902439024
Z34,Adventure Tours and Boat Exploration in Cebu,117,Topic 117: Filipino Phrases,6,"['2151', '2593', '1990', '1803', '2125', '533']",48,0.013245033112582781,0.125
Z34,Adventure Tours and Boat Exploration in Cebu,118,Topic 118: Mommy and Baby's Morning Events ,6,"['511', '2252', '496', '162', '326', '731']",63,0.013245033112582781,0.09523809523809523
Z34,Adventure Tours and Boat Exploration in Cebu,120,Topic 120: Winning Games and Excitement ,11,"['2615', '578', '893', '1762', '2289', '2278', '1228', '74', '2125', '2318', '1693']",82,0.024282560706401765,0.13414634146341464
Z1141,Tourist Islands,1,Topic 1: Learning and Speaking Foreign Language,76,"['1366', '578', '1686', '1073', '2428', '2160', '2370', '2498', '519', '1081', '1855', '520', '1502', '1054', '675', '2446', '743', '1628', '1695', '500', '40', '1747', '1486', '319', '956', '1574', '1169', '1473', '427', '2102', '2363', '1462', '23', '1979', '1047', '439', '2239', '1934', '1256', '704', '2591', '102', '1561', '899', '1467', '2420', '34', '2396', '664', '528', '2543', '1691', '1989', '2408', '1118', '1154', '917', '1428', '2290', '2140', '551', '1271', '1847', '1355', '1633', '655', '2597', '344', '836', '1851', '1244', '2522', '611', '1940', '1228', '2147']",258,0.10511756569847856,0.29457364341085274
Z1141,Tourist Islands,2,Topic 2: Christmas Season & Celebration,53,"['2424', '601', '650', '729', '1007', '658', '2690', '2378', '1054', '1917', '2084', '51', '1322', '2229', '1037', '2572', '425', '1168', '2360', '657', '552', '1490', '2126', '638', '1476', '497', '427', '2502', '1236', '2102', '23', '1799', '1117', '1697', '817', '1350', '399', '873', '1202', '1002', '620', '1519', '254', '2290', '1087', '1612', '2080', '1099', '1631', '237', '1359', '2522', '905']",205,0.07330567081604426,0.25853658536585367
Z1141,Tourist Islands,3,Topic 3: Experiences of Children in Community & Culture,37,"['167', '729', '1336', '1073', '2258', '2378', '1766', '1176', '422', '172', '1338', '1713', '1620', '1435', '2626', '2284', '1574', '543', '191', '1211', '1236', '22', '2505', '2113', '2420', '899', '1250', '1350', '873', '793', '1222', '1271', '2004', '1852', '349', '2110', '131']",149,0.051175656984785614,0.2483221476510067
Z1141,Tourist Islands,4,"Topic 4: Military Assets, Combat, Strategies",17,"['1133', '1373', '578', '2593', '604', '1251', '2378', '2004', '826', '652', '2165', '2115', '1710', '2185', '1630', '1299', '1415']",47,0.02351313969571231,0.3617021276595745
Z1141,Tourist Islands,5,Topic 5: Barber Services,36,"['2688', '289', '2069', '1007', '20', '1867', '422', '2104', '548', '1581', '42', '746', '285', '2608', '1705', '2459', '427', '1383', '558', '1921', '399', '2283', '674', '528', '2219', '1218', '1849', '1460', '2290', '1612', '551', '1271', '1927', '2017', '1644', '723']",93,0.04979253112033195,0.3870967741935484
Z1141,Tourist Islands,6,Topic 6: Wildlife Species & Conservation,22,"['1798', '1176', '1663', '86', '285', '437', '1388', '320', '243', '1001', '2640', '1438', '1013', '1248', '439', '2053', '1179', '1094', '383', '255', '237', '108']",49,0.030428769017980636,0.4489795918367347
Z1141,Tourist Islands,7,Topic 7: Makeup Products and Application,20,"['1194', '46', '2045', '944', '2630', '92', '1202', '528', '162', '1218', '573', '2514', '1325', '2329', '925', '1643', '1767', '1371', '714', '952']",95,0.027662517289073305,0.21052631578947367
Z1141,Tourist Islands,8,Topic 8: Philippines’ Dating & Relationship of Females,28,"['1716', '1835', '185', '624', '675', '444', '117', '1747', '2159', '1018', '119', '563', '1048', '1828', '1105', '166', '1138', '511', '2623', '276', '1957', '1169', '2020', '174', '2290', '2004', '1099', '2522']",98,0.03872752420470263,0.2857142857142857
Z1141,Tourist Islands,9,Topic 9: Travel to Taiwan & Destinations,22,"['601', '1338', '871', '833', '2626', '913', '319', '1098', '508', '1994', '1350', '2414', '1775', '2020', '1299', '1633', '1972', '4', '2017', '308', '1214', '1693']",68,0.030428769017980636,0.3235294117647059
Z1141,Tourist Islands,10,Topic 10: Swimming with Whale Sharks ,82,"['1686', '1680', '1977', '1176', '1702', '1225', '1663', '285', '1968', '1388', '320', '1705', '2473', '1689', '2054', '994', '606', '930', '2356', '1193', '386', '1212', '519', '2574', '54', '906', '1026', '40', '932', '652', '944', '1047', '2057', '1708', '993', '2140', '2282', '1552', '58', '1930', '1635', '400', '2684', '2572', '391', '205', '1252', '1747', '1018', '1438', '1828', '2637', '1493', '100', '1343', '2671', '496', '2336', '917', '1094', '360', '1568', '839', '7', '1591', '2593', '1893', '1867', '968', '731', '0', '2618', '430', '1206', '1267', '732', '2053', '326', '232', '793', '1721', '2399']",110,0.11341632088520055,0.7454545454545455
Z1141,Tourist Islands,11,Topic 11:  Black Experiences and Acceptance,16,"['2329', '1825', '2626', '1314', '1994', '1619', '1250', '2475', '2432', '818', '1803', '1236', '1688', '1214', '1641', '1591']",59,0.022130013831258646,0.2711864406779661
Z1141,Tourist Islands,12,Topic 12: Drinking Culture & Practices,12,"['1222', '2615', '551', '552', '928', '2420', '2247', '924', '172', '1025', '1849', '2505']",42,0.016597510373443983,0.2857142857142857
Z1141,Tourist Islands,13,Topic 13: Balut and other Eggs,28,"['1194', '1676', '1295', '14', '797', '1084', '239', '838', '1932', '1711', '657', '243', '1558', '627', '537', '1493', '888', '2048', '1064', '1202', '2408', '2407', '984', '2291', '1612', '237', '344', '2635']",94,0.03872752420470263,0.2978723404255319
Z1141,Tourist Islands,14,Topic 14: Spanish Colonialism in the Philippines,39,"['1366', '578', '2069', '1680', '2498', '1502', '1870', '1695', '1135', '1490', '1689', '154', '94', '2178', '1710', '1462', '862', '81', '941', '1979', '2554', '1467', '93', '2211', '1691', '1900', '2185', '232', '2408', '917', '2308', '604', '1355', '869', '1767', '2247', '1940', '1409', '2147']",55,0.05394190871369295,0.7090909090909091
Z1141,Tourist Islands,15,Topic 15: Walking by the Beach Experience,77,"['307', '238', '1977', '810', '1176', '1737', '172', '809', '330', '2045', '2609', '2153', '2005', '606', '2097', '162', '930', '2165', '453', '1193', '388', '1294', '2597', '222', '723', '184', '1336', '906', '652', '224', '2057', '2255', '34', '712', '1325', '1552', '1004', '1725', '147', '1635', '20', '1668', '1581', '1185', '2510', '1317', '2465', '247', '543', '1803', '1048', '1710', '2505', '2637', '2239', '2113', '2414', '2115', '1202', '664', '894', '360', '1847', '1359', '7', '458', '1676', '1338', '1172', '484', '1206', '615', '2348', '1179', '1394', '734', '216']",209,0.10650069156293222,0.3684210526315789
Z1141,Tourist Islands,17,Topic 17: Filipino Partner & Tourist Visas,19,"['2690', '1977', '42', '1252', '2618', '1837', '1236', '508', '1248', '1982', '121', '703', '888', '664', '1195', '344', '349', '2694', '1025']",47,0.02627939142461964,0.40425531914893614
Z1141,Tourist Islands,18,Topic 18: Sagada Burial Caves & Hanging Coffins,12,"['145', '409', '2259', '1705', '291', '1350', '1227', '420', '1558', '456', '285', '1591']",50,0.016597510373443983,0.24
Z1141,Tourist Islands,19,Topic 19: Philippine Halo-Halo Dessert,43,"['650', '238', '1194', '289', '1997', '46', '400', '1702', '2252', '968', '2201', '2081', '456', '2316', '1435', '26', '627', '708', '1236', '1802', '286', '2615', '1953', '224', '817', '615', '1202', '1218', '2407', '620', '917', '1849', '630', '1299', '1498', '1852', '1715', '344', '1420', '1095', '250', '2248', '1727']",228,0.059474412171507604,0.18859649122807018
Z1141,Tourist Islands,20,Topic 20: Travel Immigration & Visa Processes,35,"['729', '2135', '185', '624', '1702', '1037', '1685', '2104', '661', '1338', '1943', '425', '117', '163', '690', '657', '1837', '1018', '1339', '932', '2082', '1922', '1622', '1828', '1994', '2058', '1278', '2664', '1460', '2140', '1633', '344', '2694', '789', '2629']",68,0.048409405255878286,0.5147058823529411
Z1141,Tourist Islands,21,Topic 21: Banaue Rice Terraces,41,"['2151', '1133', '307', '578', '289', '934', '1073', '2069', '519', '2498', '2014', '1502', '1616', '500', '2126', '932', '1528', '1803', '1462', '182', '862', '941', '1979', '2154', '2002', '2255', '1518', '1900', '2356', '761', '1154', '917', '1355', '869', '386', '1468', '2247', '611', '103', '1781', '1591']",63,0.056708160442600276,0.6507936507936508
Z1141,Tourist Islands,23,Topic 23: Seasons and Weather ,13,"['2155', '657', '2258', '638', '899', '1830', '400', '2294', '1803', '1244', '427', '1482', '1641']",72,0.017980636237897647,0.18055555555555555
Z1141,Tourist Islands,24,Topic 24: Manny Pacquaio (National Icon),10,"['439', '655', '1320', '2374', '344', '1473', '894', '1943', '1172', '1168']",55,0.013831258644536652,0.18181818181818182
Z1141,Tourist Islands,26,Topic 26: Local Coffee and Coffee Shops,25,"['934', '1686', '1855', '2350', '851', '548', '838', '690', '2510', '2539', '431', '39', '100', '2161', '2552', '1335', '1721', '145', '1627', '1847', '1851', '2531', '1093', '789', '2635']",87,0.034578146611341634,0.28735632183908044
Z1141,Tourist Islands,27,Topic 27: Listening & Watching Loved Ones Depart ,10,"['2615', '578', '39', '2183', '615', '1322', '771', '2247', '564', '1616']",54,0.013831258644536652,0.18518518518518517
Z1141,Tourist Islands,28,Topic 28: Mixed Martial Arts and Fighting ,7,"['542', '2116', '981', '2543', '232', '2630', '723']",35,0.009681881051175657,0.2
Z1141,Tourist Islands,29,Topic 29: Medical Diagnostics & Hospital Services ,14,"['2427', '1825', '1271', '1350', '2679', '933', '1803', '606', '1957', '1631', '216', '2403', '1517', '113']",51,0.019363762102351315,0.27450980392156865
Z1141,Tourist Islands,30,Topic 30: Wealthy & Rich Tourists Travelling,22,"['601', '1716', '729', '185', '2368', '1766', '2432', '1037', '838', '118', '2457', '1747', '588', '2679', '1518', '1278', '2020', '4', '950', '818', '1631', '2399']",49,0.030428769017980636,0.4489795918367347
Z1141,Tourist Islands,31,Topic 31: Severe Weather & Life in Storm-Prone Regions ,13,"['1133', '2360', '1976', '291', '2695', '2374', '1278', '2531', '450', '1940', '1124', '1943', '527']",40,0.017980636237897647,0.325
Z1141,Tourist Islands,32,Topic 32: Dogs,18,"['2608', '2308', '2159', '906', '552', '160', '2311', '2137', '2671', '1359', '1702', '2211', '1460', '938', '1641', '425', '216', '1568']",53,0.024896265560165973,0.33962264150943394
Z1141,Tourist Islands,33,Topic 33: San Miguel Corporation,11,"['1314', '1135', '255', '1081', '1400', '2241', '624', '661', '131', '182', '1004']",33,0.015214384508990318,0.3333333333333333
Z1141,Tourist Islands,34,Topic 34: Squid,19,"['1194', '1676', '1654', '809', '945', '552', '1699', '2264', '380', '2414', '839', '1678', '1972', '1320', '2597', '1095', '108', '195', '2662']",130,0.02627939142461964,0.14615384615384616
Z1141,Tourist Islands,36,Topic 36: Officer Meijii Yoshimi and the Onoda Incident,6,"['2427', '2470', '1105', '1339', '1925', '679']",34,0.008298755186721992,0.17647058823529413
Z1141,Tourist Islands,37,Topic 37: Masculine and Feminine Energy in Writing,11,"['1498', '2135', '2690', '2075', '2522', '250', '1084', '2430', '1708', '425', '2425']",44,0.015214384508990318,0.25
Z1141,Tourist Islands,38,Topic 38: Basilicas and Cathedrals in the Philippines,17,"['1798', '1133', '2045', '1568', '1705', '2126', '1689', '1476', '899', '1697', '1528', '936', '237', '1416', '1179', '941', '1435']",42,0.02351313969571231,0.40476190476190477
Z1141,Tourist Islands,39,Topic 39: Racial Discrimination,9,"['2519', '1314', '1669', '656', '2316', '1169', '1710', '1462', '350']",35,0.012448132780082987,0.2571428571428571
Z1141,Tourist Islands,40,Topic 40: Largest Solar Power Projects in Manila / Southeast Asia,25,"['505', '2574', '1227', '1037', '2446', '118', '657', '1135', '2284', '1619', '2183', '26', '1922', '1314', '8', '39', '981', '1106', '1543', '1078', '1925', '2029', '2374', '237', '1631']",49,0.034578146611341634,0.5102040816326531
Z1141,Tourist Islands,43,Topic 43: Trip to a Beach Destination,21,"['1635', '2432', '1338', '1616', '437', '0', '1605', '1705', '552', '1018', '1296', '1517', '39', '2552', '1460', '1010', '734', '993', '975', '723', '1591']",69,0.029045643153526972,0.30434782608695654
Z1141,Tourist Islands,44,Topic 44: Dating & Relationships Setup,12,"['439', '993', '100', '2004', '1643', '869', '1574', '2679', '1518', '2110', '1713', '1616']",39,0.016597510373443983,0.3076923076923077
Z1141,Tourist Islands,45,Topic 45: Virtual Private Networks (VPNs) and Online Security,17,"['2264', '342', '552', '770', '1475', '2058', '936', '1631', '2443', '1668', '1169', '1093', '2102', '1775', '131', '56', '2018']",44,0.02351313969571231,0.38636363636363635
Z1141,Tourist Islands,46,Topic 46: National Flag,14,"['1979', '500', '1133', '934', '2498', '1800', '2096', '94', '1502', '630', '902', '1154', '1462', '1695']",30,0.019363762102351315,0.4666666666666667
Z1141,Tourist Islands,47,Topic 47: Singing and Dancing Stars,11,"['940', '73', '2428', '92', '1946', '1737', '1473', '1228', '938', '326', '562']",99,0.015214384508990318,0.1111111111111111
Z1141,Tourist Islands,48,Topic 48: Friendships,8,"['1336', '1676', '1503', '444', '1236', '1002', '216', '685']",47,0.011065006915629323,0.1702127659574468
Z1141,Tourist Islands,49,"Topic 49: Bibingka, Bisaya Language, and Personal Anecdotes ",10,"['167', '1519', '940', '928', '2200', '2432', '1574', '1099', '2110', '496']",48,0.013831258644536652,0.20833333333333334
Z1141,Tourist Islands,50,Topic 50: LGBTQIA Community,6,"['578', '2141', '1503', '743', '58', '564']",36,0.008298755186721992,0.16666666666666666
Z1141,Tourist Islands,52,Topic 52: Poverty Porn Content in YouTube,12,"['1205', '942', '1542', '899', '119', '2004', '936', '1270', '486', '564', '1616', '393']",40,0.016597510373443983,0.3
Z1141,Tourist Islands,54,Topic 54: Manila Cathedral,30,"['2688', '578', '753', '1997', '2311', '669', '1542', '1227', '456', '1689', '1528', '2054', '1441', '2539', '860', '703', '899', '1697', '34', '1154', '1179', '2407', '383', '2308', '308', '1420', '1497', '1727', '1409', '1591']",67,0.04149377593360996,0.44776119402985076
Z1141,Tourist Islands,56,Topic 56: Suspension of Classes in Schools,8,"['2290', '1073', '624', '950', '1631', '26', '2543', '1168']",34,0.011065006915629323,0.23529411764705882
Z1141,Tourist Islands,57,Topic 57: Filipino Marriage,5,"['1133', '1917', '1338', '1950', '2012']",32,0.006915629322268326,0.15625
Z1141,Tourist Islands,58,Topic 58: Drinks & Relaxation by the Pool,17,"['1394', '690', '289', '2593', '2510', '2697', '551', '1236', '1159', '1867', '4', '399', '936', '1359', '922', '1622', '1838']",51,0.02351313969571231,0.3333333333333333
Z1141,Tourist Islands,59,Topic 59: Rainy Season,40,"['7', '658', '733', '2192', '669', '2084', '1766', '54', '838', '1172', '945', '0', '2126', '275', '2183', '1528', '62', '583', '1558', '1438', '2154', '1669', '704', '1400', '1335', '1775', '326', '1543', '1976', '551', '825', '2282', '2597', '2247', '836', '27', '222', '450', '902', '723']",83,0.05532503457814661,0.4819277108433735
Z1141,Tourist Islands,60,Topic 60: Louis Huang (Internation Actor),8,"['1394', '2239', '704', '520', '920', '1528', '2252', '1518']",40,0.011065006915629323,0.2
Z1141,Tourist Islands,61,Topic 61: Visa & Bureau of Immigration,11,"['788', '1751', '2258', '1867', '624', '1037', '2104', '1482', '727', '2327', '1943']",33,0.015214384508990318,0.3333333333333333
Z1141,Tourist Islands,62,Topic 62: Filipino Food,21,"['933', '727', '1713', '1616', '1943', '906', '163', '1946', '1236', '1982', '2264', '1256', '2005', '2018', '869', '2282', '2694', '2522', '952', '902', '144']",45,0.029045643153526972,0.4666666666666667
Z1141,Tourist Islands,63,Topic 63: Filipino Food,11,"['2239', '2164', '523', '1271', '1855', '888', '810', '2684', '997', '1064', '260']",56,0.015214384508990318,0.19642857142857142
Z1141,Tourist Islands,64,"Topic 64: Bonifacio Global City, Taguig, Metro Manila",39,"['2427', '520', '147', '160', '1870', '1663', '1838', '1388', '320', '2045', '1135', '2284', '2695', '243', '228', '1000', '1802', '1799', '166', '766', '2053', '2161', '899', '194', '917', '56', '1004', '1094', '1498', '1847', '1475', '4', '386', '2374', '308', '818', '1420', '1270', '1781']",94,0.05394190871369295,0.4148936170212766
Z1141,Tourist Islands,65,Topic 65: Satisfying Hunger with Delicious Food,25,"['1930', '1676', '2258', '2428', '1893', '933', '1870', '1390', '1689', '497', '2178', '703', '606', '2403', '2408', '56', '527', '984', '2291', '1475', '1468', '1851', '260', '789', '450']",96,0.034578146611341634,0.2604166666666667
Z1141,Tourist Islands,66,Topic 66: Pinay Moms Content and Viewer Engagement ,18,"['163', '439', '1073', '2180', '1680', '779', '767', '2378', '2350', '431', '1643', '420', '2241', '1474', '743', '2327', '952', '1849']",91,0.024896265560165973,0.1978021978021978
Z1141,Tourist Islands,67,Topic 67: Language Education and Learning Experiences,6,"['2264', '307', '1087', '2126', '1468', '1914']",30,0.008298755186721992,0.2
Z1141,Tourist Islands,68,Topic 68: Children's Lives and Relationships ,14,"['255', '523', '1654', '1117', '2004', '1320', '1528', '484', '1710', '2502', '746', '2316', '723', '113']",48,0.019363762102351315,0.2916666666666667
Z1141,Tourist Islands,69,Topic 69: Athletes Playing Racket Sports,9,"['2259', '319', '1643', '400', '2414', '2247', '611', '86', '56']",30,0.012448132780082987,0.3
Z1141,Tourist Islands,71,Topic 71: Dog Losing / Being Lost,17,"['2424', '2618', '1238', '2258', '20', '899', '1972', '1320', '1099', '191', '2446', '427', '360', '108', '222', '630', '1435']",36,0.02351313969571231,0.4722222222222222
Z1141,Tourist Islands,72,Topic 72: Watching Kwentong Jollibee Commercial,15,"['2635', '1251', '2291', '1847', '1081', '1689', '224', '888', '1240', '2374', '2572', '789', '1473', '1713', '64']",90,0.02074688796680498,0.16666666666666666
Z1141,Tourist Islands,73,Topic 73: Chinatown Manila,23,"['2151', '650', '934', '289', '1997', '2690', '51', '444', '154', '1528', '1887', '860', '606', '2048', '151', '383', '2308', '984', '351', '869', '1266', '344', '590']",59,0.0318118948824343,0.3898305084745763
Z1141,Tourist Islands,74,Topic 74: Philippine Beauty Pageant & Miss Universe,10,"['1979', '1798', '2519', '1835', '2045', '8', '2498', '1946', '1322', '237']",51,0.013831258644536652,0.19607843137254902
Z1141,Tourist Islands,75,Topic 75: Internet Connectivity in Tourist Destinations,30,"['7', '1930', '2370', '1676', '1635', '422', '1491', '437', '117', '657', '2159', '2126', '2082', '1574', '1558', '427', '182', '439', '704', '1267', '888', '1350', '1118', '255', '1976', '1271', '27', '1688', '1153', '1838']",48,0.04149377593360996,0.625
Z1141,Tourist Islands,77,Topic 77: Rizal Park Monument & Manila Cemetery,8,"['2440', '520', '658', '950', '1702', '1335', '1179', '360']",32,0.011065006915629323,0.25
Z1141,Tourist Islands,78,Topic 78: Funny Conversations and Socializing ft. Bob Marley,11,"['1619', '2135', '2229', '1117', '1250', '275', '1227', '2004', '1236', '1713', '450']",47,0.015214384508990318,0.23404255319148937
Z1141,Tourist Islands,80,Topic 80: Filipino Marriage Tradition,5,"['2113', '1800', '899', '2679', '675']",36,0.006915629322268326,0.1388888888888889
Z1141,Tourist Islands,81,Topic 81: Coconut Varieties and Production,27,"['2498', '1502', '1176', '2075', '1225', '661', '1628', '500', '38', '956', '1887', '1462', '1979', '860', '1825', '1953', '511', '1202', '1218', '1849', '917', '1721', '984', '1355', '2247', '108', '250']",61,0.03734439834024896,0.4426229508196721
Z1141,Tourist Islands,82,Topic 82: Skin Color & Beauty,10,"['1863', '2424', '2519', '8', '224', '1767', '2294', '1185', '2430', '630']",33,0.013831258644536652,0.30303030303030304
Z1141,Tourist Islands,83,Topic 83: Building Materials and Tools for Construction,13,"['1181', '238', '1921', '2428', '1054', '2420', '869', '1558', '1202', '2545', '2118', '564', '1010']",47,0.017980636237897647,0.2765957446808511
Z1141,Tourist Islands,85,Topic 85: University and Campuses,13,"['1979', '2440', '1336', '1542', '2475', '1689', '933', '1253', '27', '2522', '1214', '2236', '425']",37,0.017980636237897647,0.35135135135135137
Z1141,Tourist Islands,86,Topic 86: Characteristics of Filipinas from Davao,9,"['2519', '1676', '1159', '1800', '1710', '22', '1441', '2505', '1026']",50,0.012448132780082987,0.18
Z1141,Tourist Islands,88,Topic 88: Squarespace and Online Content Creation ,14,"['2113', '551', '100', '932', '2241', '2414', '444', '836', '2219', '1775', '2629', '761', '1782', '1968']",35,0.019363762102351315,0.4
Z1141,Tourist Islands,89,Topic 89: Mango Fruit,23,"['1676', '1654', '1054', '422', '1091', '437', '1490', '62', '1558', '2154', '439', '380', '1106', '2543', '2348', '2514', '453', '1678', '822', '475', '1644', '1964', '789']",63,0.0318118948824343,0.36507936507936506
